Step,T_CE,T_Acc,T_Res,V_CE,V_Acc,V_Res,E_CE,E_Acc,E_Res,Time
86000,0.10689126198768616,0.96508,48254.0,,,,0.7752974220275879,0.7979,7979.0,4461.606621980667
86500,0.10223582912683488,0.9667,48335.0,,,,0.7503197734832764,0.7987,7987.0,4487.562422990799
87000,0.10469707281112671,0.96582,48291.0,,,,0.7821343997955322,0.7975,7975.0,4513.494210958481
87500,0.10659577779054642,0.9645,48225.0,,,,0.789156358718872,0.7944,7944.0,4539.413598060608
88000,0.10421001729011535,0.96538,48269.0,,,,0.8168743026733398,0.7911,7911.0,4565.359040021896
88500,0.104307271566391,0.96574,48287.0,,,,0.788393436050415,0.7937,7937.0,4591.356281042099
89000,0.09974320327758789,0.96654,48327.0,,,,0.8093129611968994,0.7949,7949.0,4617.3365778923035
89500,0.102240725004673,0.9665,48325.0,,,,0.7827388416290283,0.7948,7948.0,4643.335016965866
90000,0.10166302389383317,0.96618,48309.0,,,,0.8038766494750976,0.7931,7931.0,4669.29568195343
90500,0.1021703225326538,0.96672,48336.0,,,,0.8298070220947266,0.7908,7908.0,4695.261239051819
91000,0.10071442963123321,0.96712,48356.0,,,,0.8314249542236328,0.7929,7929.0,4721.231648921967
91500,0.10136866178750992,0.96742,48371.0,,,,0.8049811515808105,0.7969,7969.0,4747.185477972031
92000,0.09567501956462861,0.96864,48432.0,,,,0.8055603675842286,0.7968,7968.0,4773.143918991089
92500,0.09761970236301422,0.96806,48403.0,,,,0.8191299160003662,0.7952,7952.0,4799.114422082901
93000,0.1004864845252037,0.96672,48336.0,,,,0.7962135231018066,0.7994,7994.0,4825.076127052307
93500,0.10185441085100173,0.96658,48329.0,,,,0.8147523246765137,0.7949,7949.0,4851.022796869278
94000,0.10145092320680618,0.9668,48340.0,,,,0.7877142612457275,0.7961,7961.0,4876.966437101364
94500,0.0991716347360611,0.96772,48386.0,,,,0.7954467826843262,0.7969,7969.0,4902.933583974838
95000,0.09991394617080689,0.96846,48423.0,,,,0.8432199188232422,0.7841,7841.0,4928.883645057678
95500,0.10145665540933609,0.9669,48345.0,,,,0.7919571506500244,0.7903,7903.0,4954.831424951553
96000,0.09852128122329712,0.96814,48407.0,,,,0.803696607208252,0.7989,7989.0,4980.784930944443
96500,0.0973468556022644,0.96864,48432.0,,,,0.8141120399475098,0.7946,7946.0,5006.792520046234
97000,0.09361300450325012,0.9684,48420.0,,,,0.7861132457733154,0.8016,8016.0,5032.759207010269
97500,0.09474327539801597,0.9689,48445.0,,,,0.831751469039917,0.7902,7902.0,5058.744487047195
98000,0.09006470564365388,0.97068,48534.0,,,,0.775395161819458,0.7976,7976.0,5084.760011911392
98500,0.0946180986070633,0.9688,48440.0,,,,0.8024407844543457,0.7969,7969.0,5110.687548875809
99000,0.09493706743478775,0.96958,48479.0,,,,0.8648934341430664,0.7904,7904.0,5136.659800052643
99500,0.09118384148836135,0.97002,48501.0,,,,0.838352453994751,0.7921,7921.0,5162.616447925568
100000,0.09466861792325973,0.96902,48451.0,,,,0.8538046787261963,0.7867,7867.0,5188.54004406929
100500,0.09329898583173751,0.97004,48502.0,,,,0.823713595199585,0.7943,7943.0,5214.5554230213165
101000,0.09437826646566391,0.96886,48443.0,,,,0.8101477268218994,0.799,7990.0,5240.524545907974
101500,0.09528508744239807,0.96876,48438.0,,,,0.8139634754180908,0.7954,7954.0,5266.484579086304
102000,0.09007178369045257,0.97138,48569.0,,,,0.8313791091918945,0.7936,7936.0,5292.489485025406
