Step,T_CE,T_Acc,T_Res,V_CE,V_Acc,V_Res,E_CE,E_Acc,E_Res,Time
92500,0.01199807230591774,0.99984,49992.0,0.06343685464859009,0.9815,9815.0,0.055660641944408416,0.9819,9819.0,7475.036283016205
93000,0.011998806582093239,0.99984,49992.0,0.06343878423571586,0.9815,9815.0,0.05566078461408615,0.9819,9819.0,7515.342241048813
93500,0.011998197121620178,0.99984,49992.0,0.06343965900540352,0.9815,9815.0,0.055657059168815616,0.9819,9819.0,7555.698335170746
94000,0.01199828276515007,0.99984,49992.0,0.06344085683822631,0.9815,9815.0,0.05565844171047211,0.9819,9819.0,7596.138510942459
94500,0.011997991360425949,0.99984,49992.0,0.06343823344111442,0.9815,9815.0,0.055657455623149873,0.9819,9819.0,7637.949239015579
95000,0.011997922117114068,0.99984,49992.0,0.06343818528652191,0.9815,9815.0,0.05565927219986916,0.9819,9819.0,7678.341197967529
95500,0.01199843696296215,0.99984,49992.0,0.06343472889661789,0.9815,9815.0,0.05565809757113457,0.9819,9819.0,7718.7626080513
96000,0.011998019582629204,0.99984,49992.0,0.06343658643364906,0.9816,9816.0,0.05565521922111511,0.9819,9819.0,7759.095407009125
96500,0.011997947350144386,0.99984,49992.0,0.06343871743679047,0.9816,9816.0,0.05565834830999374,0.9819,9819.0,7799.505341053009
97000,0.01199781729876995,0.99984,49992.0,0.06343787747621536,0.9816,9816.0,0.05565799603164196,0.9819,9819.0,7839.948884010315
97500,0.011998026793003082,0.99984,49992.0,0.06344000348448753,0.9816,9816.0,0.05565679150819779,0.9819,9819.0,7880.325083017349
98000,0.011997989338040351,0.99984,49992.0,0.06344138895273209,0.9815,9815.0,0.05566201194524765,0.9819,9819.0,7920.715734004974
98500,0.011997766425013542,0.99984,49992.0,0.06343958455324172,0.9815,9815.0,0.05566057243347168,0.9819,9819.0,7961.10285115242
99000,0.011997897980809212,0.99984,49992.0,0.06343766523003579,0.9815,9815.0,0.05565997431278229,0.9819,9819.0,8001.442643165588
99500,0.011997664356827736,0.99984,49992.0,0.06343823834657669,0.9816,9816.0,0.055658701181411745,0.9819,9819.0,8041.8497540950775
